From log file: logs/2withboth.txt

Evals | 1 2 3 ... AVG
1700	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	69	69	70	70	70	70	
1750	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	69	69	70	70	70	70	
1800	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	69	69	70	70	70	70	
1850	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	69	69	70	70	70	70	
1900	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	69	69	70	70	70	70	
1950	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	69	69	70	70	70	70	
2050	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	69	69	70	70	70	70	
2100	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2150	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2200	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2250	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2300	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2350	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2400	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2450	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2500	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2550	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2600	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2650	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2700	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2750	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2850	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2900	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
2950	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3000	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3050	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3100	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3150	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3200	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3250	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3300	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3350	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3400	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3450	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3500	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3550	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3650	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3700	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3750	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3800	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3850	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3900	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
3950	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4000	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4050	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4100	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4150	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4200	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4250	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4300	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4350	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4450	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4500	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4550	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4600	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4650	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4700	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4750	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4800	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4850	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4900	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
4950	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
5000	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	69	70	70	70	70	
5050	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5100	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5150	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5250	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5300	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5350	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5400	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5450	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5500	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5550	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5600	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5650	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5700	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5750	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5800	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5850	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5900	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
5950	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6050	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6100	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6150	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6200	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6250	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6300	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6350	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6400	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6450	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6500	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6550	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6600	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6650	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6700	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6750	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6850	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6900	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	69	70	70	70	70	
6950	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7000	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7050	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7100	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7150	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7200	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7250	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7300	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7350	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7400	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7450	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7500	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7550	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7650	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7700	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7750	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7800	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7850	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7900	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
7950	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8000	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8050	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8100	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8150	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8200	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8250	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8300	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8350	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8450	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8500	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8550	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8600	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8650	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8700	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8750	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8800	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8850	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8900	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
8950	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9000	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9050	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9100	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9150	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9250	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9300	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9350	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9400	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9450	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9500	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9550	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9600	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9650	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9700	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9750	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9800	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9850	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9900	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
9950	70	70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
		70	70	69	70	70	70	70	69	70	70	70	70	70	70	70	70	70	70	70	70	70	70		70	70	70	70	70	70	
										70												70							70		
